ShipDate,OrderNumber,ItemCode,ItemDescription,OrderLocation,SKUCode,Department,UnitsSold,TotalNetRevenue,TotalCOGS,GrossMarginDollars,GrossMarginPercent,CurrentAverageCost,CurrentRetailPriceEach,Current_GM_Each,Class,Category,Sub_Class,Quarter
1/23/2007  12:00:00 AM,WEB0805075,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,4.00,10.00,3.83,6.17,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/24/2007  12:00:00 AM,WEB0806211,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/26/2007  12:00:00 AM,WEB0807241,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.73,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/26/2007  12:00:00 AM,G0807197,3172 None,"Incandescent 150W/120V/E26/A21, None",213 - Santa Monica Studio,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/29/2007  12:00:00 AM,WEB0808926,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/29/2007  12:00:00 AM,G0807730,3172 None,"Incandescent 150W/120V/E26/A21, None",245 - Minneapolis Studio,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/30/2007  12:00:00 AM,WEB0809218,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/30/2007  12:00:00 AM,WEB0809567,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/30/2007  12:00:00 AM,WEB0809647,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,4.00,10.00,3.83,6.17,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,WEB0811148,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,G0811091,3172 None,"Incandescent 150W/120V/E26/A21, None",285 - FlatIron Studio,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811803,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/6/2007  12:00:00 AM,WEB0811960,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,WEB0814893,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,WEB0815080,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,4.00,10.00,3.83,6.17,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,WEB0816394,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0814844,3172 None,"Incandescent 150W/120V/E26/A21, None",240 - Houston Studio,139618,LIGHTING,1.00,0.00,0.96,-0.96,0.00,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,WEB0817128,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,WEB0817617,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,WEB0818087,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/16/2007  12:00:00 AM,WEB0818049,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,WEB0818535,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.73,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,WEB0819480,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.73,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,WEB0819928,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.73,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,WEB0820269,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/22/2007  12:00:00 AM,WEB0820561,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/23/2007  12:00:00 AM,WEB0821318,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/23/2007  12:00:00 AM,WEB0821595,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,11.00,27.50,10.53,16.97,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/23/2007  12:00:00 AM,WEB0821647,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/26/2007  12:00:00 AM,WEB0823381,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,G0823761,3172 None,"Incandescent 150W/120V/E26/A21, None",200 - DWR Call Center,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,WEB0824016,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,WEB0825602,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,WEB0827574,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827766,3172 None,"Incandescent 150W/120V/E26/A21, None",230 - Berkeley Studio,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,WEB0825148,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,WEB0828139,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,G0827065,3172 None,"Incandescent 150W/120V/E26/A21, None",200 - DWR Call Center,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0827796,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0829042,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0829215,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,6.75,2.87,3.88,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0829554,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/7/2007  12:00:00 AM,WEB0829746,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/7/2007  12:00:00 AM,WEB0829925,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,6.75,2.87,3.88,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/7/2007  12:00:00 AM,WEB0830504,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/8/2007  12:00:00 AM,WEB0829711,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/8/2007  12:00:00 AM,WEB0831508,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/8/2007  12:00:00 AM,G0829909,3172 None,"Incandescent 150W/120V/E26/A21, None",241 - Tree Studio,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/11/2007  12:00:00 AM,WEB0832089,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,6.75,2.87,3.88,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/11/2007  12:00:00 AM,WEB0832159,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/12/2007  12:00:00 AM,WEB0831204,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/13/2007  12:00:00 AM,WEB0832704,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/13/2007  12:00:00 AM,G0832409,3172 None,"Incandescent 150W/120V/E26/A21, None",223 - Chelsea Studio,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0834085,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0834351,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0834545,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0834769,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0835873,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0836236,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,WEB0836666,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/14/2007  12:00:00 AM,G0832699,3172 None,"Incandescent 150W/120V/E26/A21, None",254 - Adams Morgan Studio,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/15/2007  12:00:00 AM,G0835718,3172 None,"Incandescent 150W/120V/E26/A21, None",264 - Columbus Studio,139618,LIGHTING,4.00,9.00,3.83,5.17,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/16/2007  12:00:00 AM,WEB0836292,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/16/2007  12:00:00 AM,WEB0836500,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.25,0.96,1.29,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/16/2007  12:00:00 AM,WEB0836566,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,4.50,1.91,2.59,57.47,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/16/2007  12:00:00 AM,WEB0836630,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,6.96,2.87,4.09,58.75,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/16/2007  12:00:00 AM,WEB0836697,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/19/2007  12:00:00 AM,WEB0837190,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,4.00,10.00,3.83,6.17,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/19/2007  12:00:00 AM,WEB0837661,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/20/2007  12:00:00 AM,G0836701,3172 None,"Incandescent 150W/120V/E26/A21, None",200 - DWR Call Center,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/20/2007  12:00:00 AM,WEB0838003,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/20/2007  12:00:00 AM,WEB0838941,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/20/2007  12:00:00 AM,WEB0838960,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/20/2007  12:00:00 AM,WEB0839043,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,2.00,5.00,1.91,3.09,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/21/2007  12:00:00 AM,WEB0839748,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/21/2007  12:00:00 AM,WEB0839760,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/22/2007  12:00:00 AM,WEB0840356,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,3.00,7.50,2.87,4.63,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/22/2007  12:00:00 AM,WEB0840628,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.74,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/27/2007  12:00:00 AM,WEB0841060,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,1.00,2.50,0.96,1.54,61.73,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
3/27/2007  12:00:00 AM,WEB0841514,3172 None,"Incandescent 150W/120V/E26/A21, None",205 - zz_Website - dwr.com,139618,LIGHTING,4.00,10.00,3.83,6.17,61.72,0.96,2.50,38.28,LIGHT BULBS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0792481,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",200 - DWR Call Center,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0792128,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0791339,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",287 - Milwaukee Studio,139632,LIGHTING,2.00,0.00,14.94,-14.94,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/8/2007  12:00:00 AM,G0794350,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",200 - DWR Call Center,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0797436,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",234 - North Avenue Studio,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0797441,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",234 - North Avenue Studio,139632,LIGHTING,9.00,0.00,67.24,-67.24,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/12/2007  12:00:00 AM,WEB0798229,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,G0799210,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",231 - Philadelphia Studio,139632,LIGHTING,4.00,80.00,29.88,50.12,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,G0798135,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",234 - North Avenue Studio,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/16/2007  12:00:00 AM,WEB0800220,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,4.00,80.00,29.88,50.12,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/16/2007  12:00:00 AM,G0799642,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",225 - East 62nd Studio,139632,LIGHTING,2.00,39.20,14.94,24.26,61.88,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/16/2007  12:00:00 AM,G0801030,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",238 - San Diego Studio,139632,LIGHTING,2.00,0.00,14.94,-14.94,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,WEB0800474,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,1.00,20.00,7.47,12.53,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/19/2007  12:00:00 AM,WEB0803125,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/23/2007  12:00:00 AM,WEB0804827,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,1.00,20.00,7.47,12.53,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/23/2007  12:00:00 AM,WEB0805125,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,1.00,20.00,7.47,12.53,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/25/2007  12:00:00 AM,G0806604,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",200 - DWR Call Center,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/25/2007  12:00:00 AM,WEB0806790,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/26/2007  12:00:00 AM,WEB0806769,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
1/31/2007  12:00:00 AM,WEB0810211,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/1/2007  12:00:00 AM,G0811036,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",200 - DWR Call Center,139632,LIGHTING,2.00,0.00,14.94,-14.94,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/1/2007  12:00:00 AM,G0810149,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",266 - Greenwich Studio,139632,LIGHTING,4.00,80.00,29.88,50.12,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811322,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811630,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",205 - zz_Website - dwr.com,139632,LIGHTING,2.00,40.00,14.94,25.06,62.65,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,G0811475,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",221 - Soho Studio,139632,LIGHTING,1.00,0.00,7.47,-7.47,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/10/2007  12:00:00 AM,G0814392,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",239 - Denver Studio,139632,LIGHTING,2.00,0.00,0.00,0.00,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
2/10/2007  12:00:00 AM,G0814392,3174 NONE,"Halogen 60W/120V/E26/PAR16, None",239 - Denver Studio,139632,LIGHTING,2.00,0.00,14.94,-14.94,0.00,7.47,20.00,37.36,LIGHT BULBS,MISC,MISC,Q1 07
